record_id,road_id,road_name,segment_name,area,road_class,segment_length_km,center_lat,center_lon,distance_from_aust_km,day_of_week,day_type,hour,time_slot,weather_condition,congestion_index_0_100,traffic_level,db_traffic_level,avg_speed_car_kph,avg_speed_motorbike_kph,avg_speed_rickshaw_kph,avg_speed_bus_kph,avg_speed_walk_kph,travel_min_per_km_car,travel_min_per_km_motorbike,travel_min_per_km_rickshaw,travel_min_per_km_bus,travel_min_per_km_walk,bus_available,expected_bus_wait_min,road_condition_score_0_100,synthetic_hazard_probability,data_status,notes
T0017128,R0102,Banani Road 12,Banani Road 12 - Segment 1,Banani,secondary,1.5,23.794,90.406,3.381,Sunday,Weekday,15,15:00,Clear,62,Heavy,HEAVY,13.4,20.9,9.2,9.2,4.7,4.48,2.875,6.515,6.493,12.766,1,11.4,83,0.135,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017129,R0102,Banani Road 12,Banani Road 12 - Segment 1,Banani,secondary,1.5,23.794,90.406,3.381,Sunday,Weekday,16,16:00,Clear,57,Moderate,HEAVY,14.7,21.6,9.4,10.2,4.7,4.073,2.777,6.359,5.903,12.766,1,10.5,89,0.128,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017130,R0102,Banani Road 12,Banani Road 12 - Segment 1,Banani,secondary,1.5,23.794,90.406,3.381,Sunday,Weekday,17,17:00,Clear,72,Heavy,HEAVY,10.7,19.4,8.8,7.4,4.7,5.6,3.094,6.849,8.116,12.766,1,11.7,89,0.15,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017131,R0102,Banani Road 12,Banani Road 12 - Segment 1,Banani,secondary,1.5,23.794,90.406,3.381,Sunday,Weekday,18,18:00,Clear,82,Severe,SEVERE,8.0,17.9,8.3,5.5,4.7,7.467,3.348,7.22,10.821,12.766,1,11.3,96,0.186,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017132,R0102,Banani Road 12,Banani Road 12 - Segment 1,Banani,secondary,1.5,23.794,90.406,3.381,Sunday,Weekday,19,19:00,Clear,98,Severe,SEVERE,4,15.6,7.6,4,4.7,15.0,3.855,7.905,15.0,12.766,1,13.1,83,0.204,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017133,R0102,Banani Road 12,Banani Road 12 - Segment 1,Banani,secondary,1.5,23.794,90.406,3.381,Sunday,Weekday,20,20:00,Clear,79,Heavy,HEAVY,8.8,18.4,8.4,6.1,4.7,6.788,3.268,7.105,9.838,12.766,1,12.5,94,0.171,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017134,R0102,Banani Road 12,Banani Road 12 - Segment 1,Banani,secondary,1.5,23.794,90.406,3.381,Sunday,Weekday,21,21:00,Rain,82,Severe,SEVERE,8.0,17.9,8.3,5.5,4.7,7.467,3.348,7.22,10.821,12.766,1,12.5,87,0.224,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017135,R0102,Banani Road 12,Banani Road 12 - Segment 1,Banani,secondary,1.5,23.794,90.406,3.381,Sunday,Weekday,22,22:00,Clear,58,Moderate,HEAVY,14.5,21.5,9.4,10.0,4.7,4.148,2.797,6.39,6.012,12.766,1,11.4,88,0.117,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017136,R0102,Banani Road 12,Banani Road 12 - Segment 1,Banani,secondary,1.5,23.794,90.406,3.381,Sunday,Weekday,23,23:00,Clear,58,Moderate,HEAVY,14.5,21.5,9.4,10.0,4.7,4.148,2.797,6.39,6.012,12.766,1,18.5,93,0.138,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017137,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,0,00:00,Clear,42,Moderate,MODERATE,18.8,23.8,10.1,12.9,4.7,3.2,2.52,5.935,4.638,12.766,1,17.9,83,0.116,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017138,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,1,01:00,Clear,26,Light,LOW,23.0,26.2,10.8,15.9,4.7,2.605,2.293,5.54,3.775,12.766,1,16.8,87,0.075,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017139,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,2,02:00,Clear,28,Light,LOW,22.5,25.9,10.7,15.5,4.7,2.667,2.319,5.587,3.865,12.766,1,17.2,75,0.064,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017140,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,3,03:00,Clear,28,Light,LOW,22.5,25.9,10.7,15.5,4.7,2.667,2.319,5.587,3.865,12.766,1,16.7,97,0.095,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017141,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,4,04:00,Clear,28,Light,LOW,22.5,25.9,10.7,15.5,4.7,2.667,2.319,5.587,3.865,12.766,1,16.9,79,0.091,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017142,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,5,05:00,Clear,28,Light,LOW,22.5,25.9,10.7,15.5,4.7,2.667,2.319,5.587,3.865,12.766,1,16.3,87,0.08,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017143,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,6,06:00,Clear,56,Moderate,HEAVY,15.0,21.8,9.5,10.3,4.7,4.0,2.759,6.329,5.797,12.766,1,10.3,84,0.113,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017144,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,7,07:00,Rain,81,Severe,SEVERE,8.3,18.1,8.4,5.7,4.7,7.226,3.321,7.181,10.472,12.766,1,12.2,85,0.195,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017145,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,8,08:00,Rain,86,Severe,SEVERE,7.0,17.3,8.1,4.8,4.7,8.615,3.462,7.38,12.486,12.766,1,13.2,88,0.196,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017146,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,9,09:00,Clear,90,Severe,SEVERE,5.9,16.7,7.9,4.1,4.7,10.182,3.584,7.547,14.756,12.766,1,12.1,92,0.171,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017147,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,10,10:00,Clear,87,Severe,SEVERE,6.7,17.2,8.1,4.6,4.7,8.96,3.492,7.421,12.986,12.766,1,13.2,91,0.171,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017148,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,11,11:00,Clear,73,Heavy,HEAVY,10.4,19.2,8.7,7.2,4.7,5.744,3.118,6.885,8.324,12.766,1,12.4,84,0.151,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017149,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,12,12:00,Clear,65,Heavy,HEAVY,12.6,20.4,9.1,8.7,4.7,4.766,2.938,6.612,6.907,12.766,1,12.5,96,0.152,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017150,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,13,13:00,Clear,64,Heavy,HEAVY,12.9,20.6,9.1,8.9,4.7,4.667,2.917,6.579,6.763,12.766,1,10.8,89,0.142,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017151,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,14,14:00,Clear,56,Moderate,HEAVY,15.0,21.8,9.5,10.3,4.7,4.0,2.759,6.329,5.797,12.766,1,11.5,88,0.134,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017152,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,15,15:00,Clear,69,Heavy,HEAVY,11.5,19.8,8.9,7.9,4.7,5.209,3.025,6.745,7.55,12.766,1,11.5,90,0.129,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017153,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,16,16:00,Clear,65,Heavy,HEAVY,12.6,20.4,9.1,8.7,4.7,4.766,2.938,6.612,6.907,12.766,1,12.0,89,0.122,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017154,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,17,17:00,Rain,80,Severe,SEVERE,8.6,18.2,8.4,5.9,4.7,7.0,3.294,7.143,10.145,12.766,1,11.5,92,0.197,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017155,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,18,18:00,Clear,92,Severe,SEVERE,5.4,16.4,7.9,4,4.7,11.2,3.648,7.634,15.0,12.766,1,12.8,89,0.183,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017156,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,19,19:00,Clear,98,Severe,SEVERE,4,15.6,7.6,4,4.7,15.0,3.855,7.905,15.0,12.766,1,13.0,91,0.213,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017157,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,20,20:00,Clear,90,Severe,SEVERE,5.9,16.7,7.9,4.1,4.7,10.182,3.584,7.547,14.756,12.766,1,12.5,92,0.178,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017158,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,21,21:00,Clear,82,Severe,SEVERE,8.0,17.9,8.3,5.5,4.7,7.467,3.348,7.22,10.821,12.766,1,12.4,90,0.155,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017159,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,22,22:00,Clear,69,Heavy,HEAVY,11.5,19.8,8.9,7.9,4.7,5.209,3.025,6.745,7.55,12.766,1,11.6,83,0.15,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017160,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Monday,Weekday,23,23:00,Clear,59,Moderate,HEAVY,14.2,21.3,9.3,9.8,4.7,4.226,2.816,6.421,6.125,12.766,1,17.9,89,0.135,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017161,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,0,00:00,Clear,46,Moderate,MODERATE,17.7,23.2,9.9,12.2,4.7,3.394,2.584,6.042,4.919,12.766,1,17.0,83,0.126,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017162,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,1,01:00,Rain,32,Light,MODERATE,21.4,25.3,10.6,14.8,4.7,2.8,2.373,5.682,4.058,12.766,1,16.4,87,0.112,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017163,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,2,02:00,Clear,27,Light,LOW,22.8,26.0,10.8,15.7,4.7,2.635,2.306,5.563,3.819,12.766,1,17.4,81,0.068,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017164,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,3,03:00,Clear,32,Light,MODERATE,21.4,25.3,10.6,14.8,4.7,2.8,2.373,5.682,4.058,12.766,1,16.5,89,0.094,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017165,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,4,04:00,Clear,32,Light,MODERATE,21.4,25.3,10.6,14.8,4.7,2.8,2.373,5.682,4.058,12.766,1,17.5,91,0.067,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017166,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,5,05:00,Clear,22,Light,LOW,24.1,26.8,11.0,16.6,4.7,2.489,2.242,5.45,3.607,12.766,1,17.2,76,0.053,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017167,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,6,06:00,Clear,50,Moderate,MODERATE,16.6,22.6,9.8,11.5,4.7,3.613,2.651,6.154,5.236,12.766,1,10.4,83,0.116,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017168,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,7,07:00,Clear,63,Heavy,HEAVY,13.1,20.7,9.2,9.1,4.7,4.571,2.896,6.547,6.625,12.766,1,11.4,85,0.152,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017169,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,8,08:00,Clear,83,Severe,SEVERE,7.8,17.8,8.3,5.4,4.7,7.724,3.376,7.26,11.194,12.766,1,11.6,76,0.168,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017170,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,9,09:00,Clear,89,Severe,SEVERE,6.2,16.9,8.0,4.3,4.7,9.739,3.553,7.505,14.115,12.766,1,13.1,84,0.179,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017171,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,10,10:00,Clear,82,Severe,SEVERE,8.0,17.9,8.3,5.5,4.7,7.467,3.348,7.22,10.821,12.766,1,12.2,87,0.157,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017172,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,11,11:00,Clear,75,Heavy,HEAVY,9.9,19.0,8.6,6.8,4.7,6.054,3.166,6.957,8.774,12.766,1,12.1,94,0.154,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017173,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,12,12:00,Clear,53,Moderate,MODERATE,15.8,22.2,9.6,10.9,4.7,3.797,2.704,6.24,5.502,12.766,1,11.6,93,0.133,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017174,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,13,13:00,Clear,60,Heavy,HEAVY,13.9,21.2,9.3,9.6,4.7,4.308,2.835,6.452,6.243,12.766,1,11.7,84,0.139,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017175,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,14,14:00,Clear,57,Moderate,HEAVY,14.7,21.6,9.4,10.2,4.7,4.073,2.777,6.359,5.903,12.766,1,11.5,89,0.122,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017176,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,15,15:00,Clear,65,Heavy,HEAVY,12.6,20.4,9.1,8.7,4.7,4.766,2.938,6.612,6.907,12.766,1,11.5,85,0.139,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017177,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,16,16:00,Clear,69,Heavy,HEAVY,11.5,19.8,8.9,7.9,4.7,5.209,3.025,6.745,7.55,12.766,1,12.7,85,0.132,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017178,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,17,17:00,Rain,91,Severe,SEVERE,5.6,16.6,7.9,4,4.7,10.667,3.616,7.59,15.0,12.766,1,12.5,95,0.24,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017179,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,18,18:00,Clear,93,Severe,SEVERE,5.1,16.3,7.8,4,4.7,11.789,3.681,7.678,15.0,12.766,1,13.3,87,0.197,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017180,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,19,19:00,Clear,98,Severe,SEVERE,4,15.6,7.6,4,4.7,15.0,3.855,7.905,15.0,12.766,1,13.2,81,0.176,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017181,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,20,20:00,Clear,87,Severe,SEVERE,6.7,17.2,8.1,4.6,4.7,8.96,3.492,7.421,12.986,12.766,1,11.6,87,0.195,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017182,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,21,21:00,Clear,83,Severe,SEVERE,7.8,17.8,8.3,5.4,4.7,7.724,3.376,7.26,11.194,12.766,1,11.4,98,0.187,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017183,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,22,22:00,Clear,62,Heavy,HEAVY,13.4,20.9,9.2,9.2,4.7,4.48,2.875,6.515,6.493,12.766,1,11.8,91,0.12,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017184,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Tuesday,Weekday,23,23:00,Rain,72,Heavy,HEAVY,10.7,19.4,8.8,7.4,4.7,5.6,3.094,6.849,8.116,12.766,1,17.9,96,0.174,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017185,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Wednesday,Weekday,0,00:00,Clear,46,Moderate,MODERATE,17.7,23.2,9.9,12.2,4.7,3.394,2.584,6.042,4.919,12.766,1,18.4,78,0.092,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017186,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Wednesday,Weekday,1,01:00,Clear,29,Light,LOW,22.2,25.7,10.7,15.3,4.7,2.699,2.332,5.61,3.911,12.766,1,17.5,88,0.07,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0017187,R0103,Banani Road 17,Banani Road 17 - Segment 1,Banani,secondary,1.5,23.7955,90.405,3.552,Wednesday,Weekday,2,02:00,Clear,22,Light,LOW,24.1,26.8,11.0,16.6,4.7,2.489,2.242,5.45,3.607,12.766,1,15.9,80,0.064,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
